order_id,product_id,store_id,product_name,city,date_of_sale,quantity,sales_amout
685,1777,281,Pants,East Jamesmouth,2023-09-18,30,283.64
135,1233,501,Computer,Brookschester,2022-04-16,10,130.78
801,116,221,Pizza,Clarkchester,2021-03-22,13,306.93
958,776,413,Bike,Hollyport,2025-08-10,19,115.44
81,260,198,Computer,North Davidberg,2025-12-03,15,270.18
122,957,110,Bacon,South Robert,2022-07-17,11,66.71
613,807,272,Cheese,Lake Ryan,2024-11-08,9,149.6
939,295,523,Gloves,Annefort,2021-10-28,28,281.74
506,1412,359,Ball,Port Denise,2021-09-26,5,102.89403794426886
517,713,108,Sausages,New Robertville,2025-09-28,15,238.82
495,1009,261,Gloves,New Lorraineside,2023-01-01,26,333.58
131,1264,552,Tuna,Lake Leslie,2024-10-09,26,326.15
758,2000,210,Sausages,Castillomouth,2021-09-18,14,298.43
436,1314,39,Sausages,East Jessica,2022-02-21,0,47.74
489,1613,477,Ball,Danielleton,2023-04-25,19,83.52
955,356,25,Hat,Joeside,2023-03-10,4,230.43
551,1970,484,Chips,Bryantberg,2022-01-15,7,265.72
806,523,503,Fish,North Mark,2025-06-18,12,266.11
182,499,102,Cheese,Port Tonyabury,2022-10-16,22,39.58
3,249,379,Salad,Lake Kevin,2022-12-10,29,221.4
805,1219,227,Soap,Port Elizabeth,2023-11-27,15,162.31
263,1733,5,Gloves,Scottside,2022-09-16,18,287.9
454,35,491,Keyboard,West Michael,2022-05-21,27,142.45
314,1242,124,Ball,Durhamchester,2021-08-24,8,43.79
233,554,105,Bacon,Thomashaven,2022-11-11,17,106.93
600,634,167,Bike,Christopherport,2021-03-28,14,37.74
38,1902,311,Sausages,Hughesberg,2025-02-24,9,329.1
626,813,17,Soap,Austinborough,2021-02-27,16,210.1
157,1275,544,Chips,South Scott,2022-09-24,14,184.15
636,768,290,Pants,Lake Ricardomouth,2024-04-18,29,219.6
693,314,596,Chicken,Guyport,2025-07-16,27,189.55
335,523,188,Chicken,Rollinsburgh,2023-11-16,12,292.52
262,930,318,Shirt,North Gregory,2025-05-20,13,69.68
495,480,533,Towels,North Patrick,2022-11-09,24,123.63
174,967,108,Computer,Woodsville,2025-01-23,17,197.99
47,139,70,Bacon,Micheleton,2025-02-18,1,204.12
487,404,38,Tuna,New Jennifer,2024-08-07,5,225.4
806,1555,346,Chips,New Danielleport,2023-11-06,23,245.34
589,1672,324,Hat,Kennedyfurt,2023-09-26,9,166.84
464,688,367,Gloves,Robinsonberg,2023-08-29,10,260.69
182,1677,356,Chicken,Jaredbury,2022-10-09,23,221.21
719,319,587,Fish,North John,2024-10-06,29,186.57
167,1716,37,Bike,Brownland,2021-09-21,28,309.79
308,1293,546,Bacon,Torreston,2024-01-12,21,67.51
744,587,215,Shoes,Lake Joshua,2022-07-07,4,189.33
418,1737,553,Tuna,Williamberg,2022-12-31,15,261.9
589,712,121,Table,Lake Caitlin,2025-06-19,14,104.55
536,172,241,Computer,South Timothytown,2025-11-09,28,14.88
32,1630,537,Pizza,Petersonton,2023-08-03,30,63.59
377,1966,132,Cheese,Sandyberg,2021-07-26,16,302.98
325,1601,64,Fish,North Elizabeth,2022-06-19,15,204.36
169,1807,178,Gloves,Gregoryton,2021-08-03,30,90.1
168,429,262,Hat,Audreyside,2023-04-15,26,162.81
568,1541,85,Pants,Scottbury,2022-04-29,14,122.27
371,584,423,Chips,Port Steventon,2025-07-25,24,316.66
730,1705,70,Gloves,Pamelaborough,2025-02-05,29,115.54
960,1000,166,Gloves,West Katelyn,2025-05-14,6,87.38
569,1501,98,Chips,Lake Phillipmouth,2021-07-27,4,45.24
575,1188,12,Gloves,New Stacy,2025-10-19,29,50.5
809,1106,444,Gloves,East Courtney,2023-04-02,2,193.45
381,95,358,Pants,Ericborough,2025-08-06,1,81.97
97,462,587,Mouse,Carlosstad,2024-09-16,30,145.2
635,251,9,Shirt,West Nicholas,2023-01-06,20,306.85
419,1429,152,Sausages,North Blakeside,2023-10-27,13,108.16
247,809,227,Hat,North Ashleyland,2025-07-22,8,293.24
753,90,145,Ball,Laurenborough,2021-08-24,22,247.11
240,1716,309,Shirt,Lake Juan,2022-01-20,8,251.64
234,750,64,Car,Emilyshire,2024-06-14,26,203.9
358,827,186,Shirt,Katherinebury,2026-01-03,11,99.1
664,1287,488,Bacon,Debbieberg,2022-10-20,6,120.92
871,286,299,Bacon,South Michaeltown,2022-03-10,26,316.21
139,317,412,Fish,Stevensonmouth,2024-10-19,9,272.5
354,1313,118,Mouse,Alvarezton,2021-07-16,13,105.28
811,368,191,Mouse,Hendersonburgh,2023-09-11,8,242.37
296,570,259,Table,South Denise,2025-09-22,28,167.19
997,1889,383,Mouse,Jacksonville,2023-08-11,19,208.93
745,1601,90,Pants,Lake Aprilberg,2023-07-29,14,254.26
558,1426,248,Shoes,East Jonathanburgh,2022-12-14,25,195.68
15,78,296,Keyboard,Lake Kristinstad,2024-05-17,11,73.18
840,134,374,Car,Carmenbury,2023-09-29,17,117.96
600,692,570,Soap,Cruztown,2024-07-16,6,325.88
928,1754,176,Towels,North Robinberg,2025-10-25,24,346.4
538,298,66,Computer,West Johnland,2023-08-31,5,223.88
981,40,331,Hat,Lake Brittanyhaven,2021-05-01,8,42.27
490,1252,17,Hat,Loweshire,2024-01-04,21,322.12
123,1193,128,Chips,Port Meredith,2021-08-09,15,284.1
904,875,414,Gloves,Levyberg,2023-06-28,11,291.67
80,324,410,Chair,Richardsonville,2025-01-11,11,199.64
69,1188,168,Sausages,New Lynn,2022-08-03,3,29.0
457,450,354,Cheese,Perezland,2025-05-25,24,136.5
526,1575,125,Tuna,East Elizabeth,2022-08-04,3,155.14
463,1568,231,Table,Troychester,2023-03-10,13,170.8
914,1467,367,Cheese,Faithfurt,2025-05-02,19,261.99
643,1665,293,Chair,Lake Linda,2021-03-18,28,112.1
37,1880,388,Mouse,Port Catherine,2025-11-17,5,343.0
460,180,184,Car,West Brucebury,2022-04-20,5,216.22
799,112,153,Pizza,Hamiltonshire,2022-11-12,15,269.89
339,1216,477,Sausages,Shanefurt,2024-05-09,12,72.97
855,254,406,Hat,Ricestad,2024-01-10,28,302.46
11,799,113,Bacon,Caseberg,2023-09-30,1,272.82
330,156,122,Chips,Marisafort,2021-12-24,2,327.13
315,1980,17,Bike,Hoovermouth,2024-10-21,14,246.63
971,517,421,Soap,Haleyfort,2021-07-07,13,202.76
101,282,420,Fish,South Ronald,2024-07-16,11,147.72
963,1202,191,Chips,North Cameronhaven,2024-08-18,22,35.81
673,1878,538,Shoes,Mariaberg,2023-04-02,21,75.67
871,126,536,Mouse,West Mary,2025-04-26,25,176.51
229,1075,419,Tuna,East Dawn,2021-07-14,30,126.19
952,138,149,Tuna,Johnhaven,2025-04-29,21,146.79
919,1035,33,Shoes,New Christinestad,2021-08-27,20,37.11
456,373,244,Cheese,Feliciamouth,2022-10-29,16,311.52
937,1402,430,Fish,West Abigail,2025-06-11,28,91.59
776,1546,347,Hat,Frederickborough,2021-06-07,5,148.17
740,373,21,Car,South Michaelfurt,2024-01-26,22,14.99
859,1874,82,Chair,Barberberg,2024-04-06,17,59.14
269,367,448,Soap,North Danielhaven,2022-03-22,29,198.35
798,412,363,Computer,Port John,2025-12-09,10,270.97
868,1853,69,Bike,Benjaminside,2024-04-15,17,251.43
46,120,120,Hat,East Jessica,2023-09-08,18,63.92
587,1272,378,Shirt,Stuartborough,2025-09-26,6,150.68
376,1946,470,Chips,Leeville,2022-06-27,5,170.65
903,1109,183,Pizza,Katherineside,2025-06-11,8,235.58
558,216,322,Bike,Dustinville,2021-12-02,28,273.73
592,184,399,Computer,Christophermouth,2024-05-12,29,207.4
777,1371,395,Fish,Jillborough,2023-04-05,19,60.73
378,96,441,Gloves,Harrisport,2024-09-03,18,344.84
222,887,217,Computer,Kevinbury,2023-05-08,14,143.93
377,62,365,Chair,New Justin,2025-12-04,0,67.8
768,1566,559,Pizza,Avilamouth,2021-07-21,2,121.57
522,1998,151,Shoes,Macdonaldview,2025-12-15,10,201.35
820,235,200,Fish,Aprilland,2025-05-16,7,98.53
506,1626,481,Gloves,Jillstad,2025-06-18,7,181.48
564,1080,300,Table,Melissaside,2023-01-28,26,70.85
727,1808,375,Cheese,Lake Brittneyland,2021-05-19,12,17.63
313,131,528,Salad,Port Elizabeth,2022-11-19,26,71.52
711,1329,497,Table,Port Charlesberg,2022-04-06,27,292.82
762,617,260,Bike,Markhaven,2022-08-13,6,80.85
836,300,220,Computer,South Jacobhaven,2021-03-17,5,47.79
871,491,544,Table,Mooretown,2022-06-12,4,182.87
985,1817,105,Hat,West Jenniferberg,2025-09-27,24,17.63
233,648,228,Car,Port Jose,2024-09-11,29,56.77
151,657,490,Shoes,Port Shirley,2021-07-08,3,242.35
898,1126,302,Cheese,Heatherfort,2023-12-24,0,236.1
563,14,12,Table,Gonzalezmouth,2022-01-18,4,237.56
150,1,8,Chips,North Sarahhaven,2024-06-12,5,19.53
879,462,547,Towels,North Erik,2024-01-10,24,275.65
756,1730,74,Chips,Annettestad,2021-06-22,4,44.2
570,681,586,Gloves,Maldonadobury,2021-04-26,29,276.94
52,840,245,Tuna,Zacharystad,2023-03-23,6,155.45
349,1829,119,Shoes,Susanberg,2024-12-02,6,216.3
196,1748,299,Pizza,Jessicaburgh,2021-02-12,29,34.58
38,1342,298,Computer,Torresport,2022-10-02,30,282.13
334,242,342,Pants,Jenniferland,2024-06-11,22,232.75
109,772,198,Computer,Williamsonchester,2024-12-03,13,320.77
402,1073,242,Salad,South Raventown,2023-01-31,17,173.59
919,224,332,Tuna,Potterberg,2025-08-14,15,276.24
943,1059,282,Chicken,South Kevinmouth,2021-02-26,8,292.9
607,1184,523,Shoes,New Bradleyport,2024-02-12,0,317.67
843,1682,502,Bacon,Laurashire,2024-09-16,19,149.82
937,727,5,Shoes,Christopherfort,2023-10-13,14,286.5
853,1197,365,Chair,Jamietown,2021-03-28,3,43.76
171,1488,27,Bacon,New Kenneth,2022-05-30,9,124.13
236,1440,86,Chicken,Courtneyview,2026-01-07,27,224.53
758,419,308,Towels,Lindafort,2023-07-30,8,85.79
780,1897,301,Cheese,Karenberg,2025-08-27,4,317.1
470,953,527,Table,Port Thomas,2024-06-02,7,155.69
203,1913,434,Towels,New Connie,2024-09-24,11,125.27
474,1034,58,Shoes,Haasberg,2021-06-18,2,282.43
889,1478,161,Bacon,Nathanside,2025-02-08,11,23.72
237,509,441,Pants,Jamesborough,2023-12-18,4,141.79
619,966,351,Hat,West William,2022-06-03,25,195.59
193,1295,364,Table,Lake Laurenport,2023-04-03,17,316.53
329,625,499,Ball,Lake Nathanside,2024-01-12,24,33.67
927,154,381,Sausages,Garyborough,2024-07-09,14,309.2
503,1097,205,Bike,East Courtney,2025-07-11,27,235.44
730,182,250,Cheese,Lake Brent,2025-06-26,23,167.4
547,1319,395,Keyboard,Payneport,2021-10-12,2,161.9
506,1767,13,Shoes,Wilkersonburgh,2023-12-05,3,45.25
865,1407,579,Ball,Stephenchester,2022-11-23,4,117.48
860,799,75,Fish,Port Dawnborough,2021-06-24,19,329.12
945,1028,414,Bacon,Port Rachel,2023-04-27,15,44.93
369,1510,92,Chips,Griffithbury,2024-01-19,15,103.14
620,1373,306,Pants,North Donald,2025-08-18,8,24.59
395,945,294,Pizza,North Yvonnemouth,2022-06-23,23,135.44
833,386,29,Ball,Port Brucefort,2023-08-27,28,313.58
768,383,88,Bacon,Port Daniellehaven,2023-08-25,29,53.77
165,316,555,Chips,Garyfort,2022-02-26,17,35.93
232,793,547,Shirt,West Brian,2021-01-24,7,321.6
890,338,340,Bacon,Rojasbury,2021-04-18,30,340.3
370,632,265,Salad,Kennethstad,2022-12-24,2,45.46
521,990,48,Salad,Port Gabrielview,2024-01-03,19,68.9
501,348,254,Shirt,New Dean,2024-12-01,0,98.88
435,218,2,Bacon,Coxville,2024-12-19,17,47.91
106,1836,558,Shirt,New Donald,2025-11-05,15,290.93
671,1176,155,Chair,North Matthewhaven,2026-01-03,6,272.26
435,1276,29,Pants,Williamsshire,2024-04-24,21,256.59
350,232,265,Soap,New Arthur,2022-09-01,28,310.96
55,873,156,Bike,West Toni,2022-12-25,7,105.14
736,1928,565,Gloves,East Donnaville,2022-03-06,20,116.3
913,1212,469,Computer,West Stacyshire,2024-12-26,8,42.3
334,1253,433,Car,North Cheyenne,2026-01-01,10,49.27
792,991,429,Hat,Woodview,2022-09-03,17,192.75
298,328,306,Gloves,South Amandaport,2024-01-30,25,280.61
540,1328,241,Computer,New Sethstad,2025-05-01,2,90.78
320,723,539,Shirt,South Joshuastad,2023-05-02,26,166.53
379,365,233,Chips,West Nathanborough,2024-07-12,1,77.5
176,1174,134,Chips,South Abigailshire,2023-08-13,28,173.5
459,51,382,Computer,Brandonstad,2023-05-17,30,27.51
356,405,95,Chips,Melvinburgh,2024-08-26,29,145.6
354,875,555,Cheese,South Daisyborough,2023-06-08,22,71.8
588,763,354,Bike,Sarahfort,2022-05-26,27,236.77
604,655,151,Fish,West John,2022-05-19,12,319.56
18,695,156,Towels,Michaelton,2022-07-06,6,96.44
776,580,364,Mouse,Brianchester,2025-05-05,28,93.2
277,252,157,Salad,East Christian,2023-04-14,0,145.93
219,1630,229,Pants,North Mathew,2024-07-23,21,287.74
734,189,296,Gloves,Millerfort,2021-02-26,1,232.57
243,639,70,Computer,Colinstad,2025-04-23,19,123.74
211,1613,276,Towels,Amandaberg,2024-05-31,11,51.2
212,1119,404,Table,Laurachester,2021-10-16,7,39.2
946,1917,358,Chicken,Christophermouth,2023-09-29,1,289.8
385,1558,381,Table,North Kevinfort,2021-11-13,18,348.51
520,1971,455,Chips,Cantrellmouth,2024-02-23,30,269.73
794,1185,16,Keyboard,Andrewton,2025-07-15,21,279.76
809,1890,413,Pizza,Robertsville,2025-02-27,18,180.96
961,665,367,Chicken,Angelaborough,2023-06-02,30,249.23
831,1083,82,Chair,New Tiffanyview,2022-04-06,7,309.7
233,1118,519,Tuna,Kellymouth,2023-06-26,15,54.44
952,158,147,Bike,New Abigail,2023-08-16,30,318.52
462,439,98,Keyboard,Nataliemouth,2023-05-14,24,131.21
495,235,66,Cheese,Sheilaview,2021-02-25,29,221.15
735,289,486,Bacon,New Jamie,2023-07-06,0,210.64
5,126,154,Towels,Lake Samuelmouth,2024-05-08,1,213.78
543,677,489,Bacon,South Aaronton,2023-06-11,9,285.76
712,1973,140,Fish,Lake Jamie,2023-10-20,9,220.86
532,83,496,Keyboard,West Frankborough,2022-05-30,0,346.65
693,932,431,Shirt,Kellymouth,2023-09-02,5,192.33
741,1465,63,Shoes,Chelseabury,2024-03-14,13,343.16
898,1653,574,Cheese,Amyside,2022-08-26,26,258.73
58,11,194,Bacon,Zacharyhaven,2023-07-22,21,341.46
580,809,116,Hat,Greenefort,2024-02-29,9,167.19
71,355,374,Fish,Murraybury,2023-09-07,18,159.66
685,1095,187,Fish,Sullivanmouth,2023-04-18,29,263.94
887,1968,272,Salad,East Eric,2022-02-18,29,183.93
914,1598,450,Mouse,Kevinberg,2025-06-19,3,43.73
13,1060,464,Towels,Port Richardberg,2023-11-21,19,277.66
417,1374,462,Mouse,Adamschester,2025-07-18,14,87.5
115,90,323,Chips,East Nancyside,2024-08-18,2,169.73
602,314,226,Computer,Port Richardbury,2023-09-28,13,77.39
726,1149,74,Computer,New Nancy,2023-03-24,12,99.91
298,1937,368,Gloves,Freemanbury,2025-06-25,20,275.44
410,1993,202,Tuna,East Austinshire,2023-09-10,2,41.89
45,217,452,Soap,Johnsonburgh,2021-02-25,11,82.15
700,44,49,Pizza,Barnesside,2024-05-05,17,320.4
247,1475,241,Bike,Nicholasville,2025-04-11,17,81.37
941,177,448,Keyboard,North Amanda,2021-12-18,25,235.74
107,387,80,Table,Robertburgh,2024-12-21,21,148.24
603,740,422,Towels,Coxborough,2022-09-21,24,25.23
631,168,170,Fish,Jacksonland,2023-11-27,2,162.64
966,786,144,Pants,Davidchester,2025-04-01,15,85.4
925,350,295,Pants,Andreahaven,2021-10-22,5,159.39
200,1684,470,Ball,Zimmermanburgh,2023-12-15,2,160.83
12,632,222,Computer,Port Kellyville,2021-02-08,21,253.89
860,1289,359,Mouse,North Jacobborough,2021-04-02,11,75.71
862,376,542,Gloves,Mcculloughburgh,2024-04-21,2,60.98
906,840,404,Ball,Castillofort,2023-12-04,20,282.48
496,155,89,Ball,New Victoriabury,2023-09-29,9,210.0
787,267,38,Chips,Martinezberg,2021-12-20,1,149.38
88,97,47,Car,Matthewhaven,2023-07-24,0,273.82
443,683,196,Tuna,East Susanchester,2021-09-13,21,202.59
893,1214,581,Chair,South Diana,2022-10-22,5,139.34
78,1575,273,Shirt,New Kristenmouth,2024-06-27,29,72.64
718,424,136,Towels,Gardnerborough,2021-05-06,0,135.39
797,1899,492,Table,Port Elizabethstad,2022-06-23,29,180.96
219,1903,512,Gloves,Brownville,2021-11-28,28,73.41
315,1322,500,Towels,Crawfordbury,2024-09-09,7,208.56
132,670,490,Fish,West Glendaberg,2021-12-13,3,79.79
102,452,425,Mouse,Port Aaronfort,2024-04-02,22,54.19
318,1735,545,Towels,Port Megan,2023-05-26,13,156.39
459,1539,74,Towels,New Eric,2023-09-25,2,222.57
370,1960,225,Car,East Shannon,2023-03-03,1,244.53
904,943,429,Keyboard,Elizabethstad,2022-01-10,28,186.29
67,941,473,Keyboard,West Dannyton,2021-03-08,30,70.16
175,662,502,Towels,West Connie,2025-03-29,24,18.91
284,537,49,Sausages,Kellershire,2023-01-10,4,122.9
394,1289,102,Chicken,East Jacob,2024-10-12,30,272.31
370,1984,413,Towels,East Carolmouth,2024-01-08,27,74.66
420,1333,491,Towels,Lisamouth,2024-06-03,13,243.57
296,798,11,Towels,Glennchester,2021-04-05,4,227.68
637,1213,194,Gloves,Port Joelberg,2022-02-05,4,292.73
439,1583,111,Keyboard,East Brandon,2021-09-23,9,334.71
260,795,288,Bacon,Brookshaven,2025-02-17,3,82.15
72,1262,264,Towels,Allenborough,2025-03-05,30,55.75
80,36,505,Pizza,West Ianchester,2022-06-11,25,38.38
259,58,148,Bacon,North Michaelfort,2021-04-24,27,184.15
525,1237,369,Chair,Michelleport,2023-09-16,19,200.97
704,1474,203,Ball,West James,2024-12-26,28,166.59
83,1667,317,Chips,New Taylor,2021-10-11,18,322.18
855,1633,71,Fish,Lopezfurt,2025-05-10,5,267.68
577,1953,236,Chips,Janetville,2022-04-28,5,53.96
826,133,9,Hat,East Juliaview,2021-02-19,28,87.49
157,586,258,Soap,Johnland,2023-08-22,8,324.42
198,1228,348,Fish,West Devon,2022-02-02,29,264.61
934,345,394,Mouse,New Megan,2022-09-22,13,98.94
619,177,400,Gloves,Smithstad,2024-03-22,18,183.33
17,1318,76,Cheese,East Isaac,2024-09-12,14,59.88
558,1675,107,Pants,South Makayla,2022-09-26,14,12.52
987,1568,574,Bacon,Anthonyfurt,2021-06-16,29,237.9
480,1927,184,Hat,Tracyville,2023-07-31,16,103.19
53,1651,102,Fish,Lake Brianburgh,2022-10-09,15,148.62
113,745,285,Towels,North Matthewburgh,2021-01-17,24,269.16
657,1307,440,Fish,East Brandontown,2021-10-07,0,262.9
916,1916,119,Car,West Breannachester,2024-08-13,4,297.14
377,1349,254,Bacon,New Oscarton,2023-09-17,18,213.63
619,1046,196,Hat,Ritatown,2023-01-31,2,287.23
540,965,479,Sausages,Cynthiaport,2021-09-18,0,195.5
693,928,98,Ball,Robertfurt,2024-11-10,12,205.3
945,896,225,Salad,New Oscarborough,2024-04-29,11,247.51
571,1058,391,Fish,Timothystad,2023-05-23,23,174.13
688,1484,358,Bacon,Port Danielle,2021-11-14,23,275.15
293,1293,381,Pizza,Cherylchester,2021-12-28,20,172.52
936,1503,458,Salad,Michaelfurt,2023-10-28,7,290.75
935,6,228,Salad,South Micheal,2022-07-15,30,278.79
314,1439,448,Pants,Lauratown,2022-11-01,16,218.46
299,682,120,Chair,Port Jonathantown,2023-01-28,18,212.33
855,806,413,Ball,Lake Michelle,2025-03-25,16,59.76
227,917,192,Shirt,South Elijah,2021-09-09,3,221.36
337,1352,426,Salad,Knighthaven,2023-09-17,6,14.64
891,1493,360,Tuna,West Matthew,2025-07-17,20,101.93
476,1274,393,Mouse,South Brian,2024-05-19,13,221.55
70,262,238,Chair,Smithbury,2022-08-05,2,169.27
816,958,211,Keyboard,Paulburgh,2022-04-25,21,50.94
705,1955,158,Pizza,West Samantha,2021-03-01,9,274.98
224,928,199,Computer,East Jason,2023-01-19,16,201.6
736,1121,510,Ball,New Alexanderport,2022-12-24,5,17.59
754,1221,249,Fish,Kingfort,2025-03-03,15,292.43
51,1245,14,Pants,New Kyleburgh,2024-09-23,27,158.34
876,536,569,Chips,South Barbaraborough,2022-07-31,30,20.58
336,1049,190,Chips,Robertsonburgh,2024-04-06,11,92.0
510,800,410,Tuna,East Reginaview,2025-11-21,8,296.22
139,234,244,Hat,Dominicburgh,2021-05-22,0,239.89
891,189,190,Chair,Lake Annaside,2024-03-06,30,210.89
607,1797,348,Salad,Lake Kenneth,2022-11-19,9,94.18
358,1829,443,Cheese,Jamesstad,2021-09-05,28,65.12
342,578,42,Gloves,East Kaitlynland,2025-11-11,5,66.6
159,1491,564,Gloves,Caseyton,2025-08-21,16,342.6
966,1571,454,Sausages,Christopherfort,2025-09-13,22,265.66
294,1540,541,Sausages,Lauraside,2024-07-27,21,239.46
203,686,6,Table,Robinsonburgh,2021-11-03,26,348.58
139,721,599,Mouse,Williamland,2023-07-07,17,171.4
782,141,565,Table,Ruthland,2021-04-05,6,108.84
937,341,448,Hat,East Andrea,2025-03-17,7,324.35
134,93,514,Hat,Taylorstad,2023-12-17,22,101.18
504,1918,555,Salad,Port Christopher,2023-10-07,6,243.2
339,1743,87,Ball,Reillyshire,2023-06-18,11,133.42
321,100,56,Sausages,South Alexa,2024-04-25,23,53.63
628,1782,182,Mouse,Michaelborough,2023-01-21,17,90.17
970,1488,103,Soap,East Timothy,2021-09-28,18,157.4
873,1129,370,Sausages,Ramosland,2022-07-09,15,206.11
959,1051,50,Chicken,East Danielle,2025-12-13,9,160.17
872,1036,527,Gloves,South Michelleport,2023-08-03,15,139.76
556,22,254,Cheese,North Ryan,2023-09-07,10,37.62
705,893,125,Bike,North Cynthia,2023-11-13,7,153.14
204,413,269,Salad,Johnathanfort,2023-10-13,15,40.33
699,1852,438,Hat,North Feliciafort,2024-03-02,4,269.47
603,1058,278,Tuna,Ellisborough,2023-10-15,14,188.89
375,1525,68,Pants,Mcintyremouth,2022-01-05,19,63.55
364,1418,573,Table,Rebeccaborough,2022-12-06,9,110.3
659,536,40,Bike,Albertside,2022-10-24,6,188.62
25,639,494,Pizza,Matthewland,2026-01-05,0,296.82
113,323,574,Pizza,New Tiffanyside,2025-11-19,7,274.89
874,1038,229,Pants,East Amanda,2025-06-01,17,174.27
815,1540,184,Mouse,South Suzanneshire,2021-06-01,19,18.39
481,1132,439,Pants,Lake Robintown,2025-09-21,3,94.19
753,893,202,Salad,West Jessica,2021-05-15,13,279.28
597,1140,263,Bacon,New Erikaton,2021-10-28,15,61.75
921,1298,256,Bacon,Bryanland,2024-04-14,28,347.21
583,1554,17,Chair,Curtiston,2023-09-12,4,249.3
581,350,436,Chips,New Christinaside,2025-01-11,26,135.62
263,1704,347,Keyboard,Port Patriciaton,2025-05-22,14,112.92
804,1169,208,Chair,North Paul,2022-11-09,28,279.95
815,219,500,Keyboard,South Peter,2021-08-16,17,87.82
764,361,284,Computer,East Bethanyfurt,2023-11-06,23,319.99
362,1882,444,Pizza,Ashleymouth,2021-09-30,19,108.87
837,300,484,Tuna,Warnerview,2025-12-20,15,178.7
567,440,191,Towels,Clarkshire,2024-05-17,18,193.76
211,761,221,Salad,North Carolynview,2024-05-17,24,119.24
581,1200,403,Shirt,South Marissaland,2021-06-27,1,315.66
127,1984,61,Ball,East Amberhaven,2024-01-04,30,99.12
881,877,160,Sausages,Courtneyview,2021-02-16,25,62.11
52,253,38,Towels,Arnoldton,2024-02-09,24,195.2
75,747,242,Tuna,Nathanstad,2025-08-02,21,112.78
832,93,230,Salad,Michaelbury,2021-02-09,5,185.61
509,1114,366,Salad,Port Carrie,2022-12-28,6,204.86
447,1180,283,Pizza,Gordonbury,2023-08-28,25,188.58
946,1474,479,Hat,West Justin,2024-03-02,8,246.92
522,639,72,Bike,North Brian,2025-06-25,4,19.28
452,1602,82,Table,Johnshire,2022-09-28,11,129.48
733,134,303,Mouse,North Frankfort,2022-01-15,2,122.82
650,442,470,Soap,South Kevinburgh,2022-10-17,19,337.63
385,1173,390,Pizza,Port Jeffrey,2022-11-01,23,226.84
371,1721,52,Hat,South Andre,2021-02-20,9,244.2
453,653,245,Cheese,Lake Joeton,2021-03-25,27,277.0
179,1692,581,Car,East Vanessachester,2022-12-02,30,200.2
467,1255,163,Shoes,South Michelleburgh,2025-02-05,20,184.24
568,278,232,Salad,Lake Lori,2021-11-08,2,260.3
335,223,600,Table,East Shelby,2023-01-18,1,268.75
681,825,124,Bike,Williamside,2021-09-13,5,58.71
428,925,420,Chips,New Jonathan,2021-09-14,2,251.43
299,758,119,Fish,Meadowsside,2022-08-11,1,291.66
403,994,295,Car,Spearsville,2024-01-16,20,161.51
607,179,537,Hat,Timothyberg,2025-11-29,23,190.61
747,986,308,Tuna,Danielberg,2022-09-25,17,157.8
18,142,281,Towels,Woodview,2024-06-19,27,42.72
713,832,343,Keyboard,Joychester,2021-07-21,7,308.48
772,405,592,Keyboard,South Jeremy,2023-09-28,30,251.65
207,1258,427,Bacon,Johntown,2023-03-06,8,132.95
126,408,589,Tuna,Peterburgh,2021-06-16,23,286.27
289,64,534,Bike,South Pamelafurt,2022-03-18,0,78.48
112,1737,117,Cheese,Howardshire,2023-04-22,3,147.2
456,698,489,Pants,Whitechester,2024-02-10,7,112.57
892,1169,24,Fish,West Richard,2022-03-15,12,196.39
164,1249,5,Computer,North Nicoleport,2025-04-10,6,293.92
770,1446,31,Hat,South Stephanie,2023-03-23,10,148.75
864,558,600,Shoes,West Brianmouth,2022-12-15,21,65.17
783,214,62,Cheese,East Eric,2022-04-13,18,43.83
412,1654,448,Keyboard,Port Christopher,2025-08-20,18,147.26
101,1140,542,Shoes,Wilsonfort,2025-12-01,17,99.13
919,580,22,Salad,Shellyview,2021-04-21,27,225.75
908,17,25,Chicken,Danielburgh,2025-10-26,15,333.22
698,676,381,Bacon,Brandonberg,2021-02-28,14,229.95
900,626,401,Computer,West Amy,2021-08-12,20,168.24
51,1808,447,Shirt,West Anthonyshire,2025-02-06,13,299.66
987,459,338,Shirt,Kiarachester,2023-08-21,10,151.84
669,979,133,Hat,Sarahbury,2024-09-27,14,151.89
379,1341,567,Keyboard,Derrickberg,2022-06-26,2,290.7
372,933,226,Fish,New Mary,2025-02-08,22,265.44
321,1995,406,Hat,Port Garyland,2023-11-21,16,163.89
110,979,199,Chair,Navarrobury,2021-05-01,23,303.76
644,115,362,Gloves,Jeffreychester,2022-04-01,7,196.38
769,1286,401,Tuna,West James,2023-08-30,18,179.54
233,1939,479,Computer,Andersonborough,2022-06-14,10,31.78
710,1800,481,Salad,Williamhaven,2023-06-09,5,171.37
745,1442,594,Ball,South Angelamouth,2023-09-07,28,259.84
480,623,132,Keyboard,West Cheryl,2025-03-21,3,348.82
990,1858,401,Hat,East Robertstad,2024-03-05,16,267.66
333,693,532,Towels,Williamsfurt,2023-05-30,14,318.63
401,846,477,Chair,Dennisfurt,2022-02-22,25,100.26
875,1163,404,Shoes,Dixonfurt,2023-09-14,29,328.3
553,970,113,Tuna,North Ryan,2022-10-11,25,43.73
928,455,370,Gloves,Carolmouth,2023-08-13,23,310.3
719,797,291,Chicken,Alexaborough,2023-03-24,19,35.29
543,1115,91,Car,North Deborah,2023-12-01,28,24.37
